split,budget,method,seed,coverage,accepted_success,accepted_collision_rate,accepted_probe_damage,accepted_regret,accepted_utility
combined_interactive_stress,0.0,visuotactile_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,uncertainty_guided_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,robust_clearance_mpc,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,risk_aware_action_critical_depth_probe_v5,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,active_view_selection,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,next_best_view_planner,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,visuotactile_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,uncertainty_guided_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,robust_clearance_mpc,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,risk_aware_action_critical_depth_probe_v5,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,active_view_selection,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,next_best_view_planner,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,visuotactile_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,uncertainty_guided_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,robust_clearance_mpc,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,risk_aware_action_critical_depth_probe_v5,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,active_view_selection,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,next_best_view_planner,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,visuotactile_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,uncertainty_guided_probe,5,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,robust_clearance_mpc,5,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,risk_aware_action_critical_depth_probe_v5,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,active_view_selection,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,next_best_view_planner,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,visuotactile_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,uncertainty_guided_probe,6,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,robust_clearance_mpc,6,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,risk_aware_action_critical_depth_probe_v5,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,active_view_selection,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,next_best_view_planner,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,visuotactile_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,uncertainty_guided_probe,7,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,robust_clearance_mpc,7,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,risk_aware_action_critical_depth_probe_v5,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,active_view_selection,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,next_best_view_planner,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,visuotactile_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,uncertainty_guided_probe,8,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,robust_clearance_mpc,8,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.0,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.05,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.1,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
low_signal_depth_stress,0.15,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.0,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.05,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.1,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,risk_aware_action_critical_depth_probe_v5,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,active_view_selection,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,next_best_view_planner,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,visuotactile_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,uncertainty_guided_probe,9,0.0,0.0,0.0,0.0,0.0,0.0
combined_interactive_stress,0.15,robust_clearance_mpc,9,0.0,0.0,0.0,0.0,0.0,0.0
